gene_id,gene_name,transcript_id,transcript_TPM,contains_PTC,gene_length,mean_intron_length,log_kdeg_DMSO,Codon_optimality,fivepUTR_GC_content,threepUTR_GC_content,CDS_GC_content,fivepUTR_length,threepUTR_length,CDS_length,transcript_length,first_exon_length,longest_intron_length,total_exons,CDS_DRACH_count,fiveputr_DRACH_count,threeputr_DRACH_count,CDS_miRNAseed_count,fiveputr_miRNAseed_count,threeputr_miRNAseed_count
ENSG00000177150.13,FAM210A,MSTRG.5907.1,5.83333333333333,FALSE,63212,19667.3333333333,-0.703690654683644,0.7045284474908031,0.686046511627907,0.3759974465368656,0.43345543345543347,258,3133,819,4210,230,44223,4,7,2,22,0,1,0
ENSG00000177189.14,RPS6KA3,MSTRG.13279.1,9.05,FALSE,116897,5191.04761904762,-1.96455521494861,0.7123939883006692,0.8194945848375451,0.36991643454038997,0.4098065677013045,277,5385,2223,7885,346,31749,22,15,0,51,0,0,3
ENSG00000177192.14,PUS1,MSTRG.3139.1,19.8366666666667,FALSE,14177,2516,-0.773579388320999,0.8459219444212867,0.7419354838709677,0.5165289256198347,0.6175,155,242,1200,1597,145,6860,6,10,0,1,2,0,0
ENSG00000177192.14,PUS1,MSTRG.3139.2,2.58,FALSE,16621,2594.4,-0.128294037468373,0.8459219444212867,0.7194244604316546,0.5497835497835498,0.6175,139,2310,1200,3649,129,6860,6,10,1,17,2,0,3
ENSG00000177200.18,CHD9,MSTRG.4694.1,4.20333333333333,FALSE,264973,6943.32432432432,-0.921507447237131,0.7235025161114308,0.467680608365019,0.3609022556390977,0.40474328902788637,263,133,7674,8070,99,100848,38,66,7,1,1,1,0
ENSG00000177239.16,MAN1B1,MSTRG.13172.2,1.52,TRUE,22199,1626.41666666667,-0.869553562542382,0.8095681261242117,0.7333333333333333,0.6143984220907298,0.5819721718088324,15,1014,1653,2682,234,7231,13,10,0,10,2,0,0
ENSG00000177302.15,TOP3A,MSTRG.5168.2,1.53333333333333,TRUE,40674,2051.83333333333,-0.400369671156517,0.83336539556104,0.534468085106383,0.5592515592515592,0.5664268585131894,1175,481,2085,3741,396,5657,19,21,13,3,2,2,0
ENSG00000177425.11,PAWR,MSTRG.2891.1,9.61666666666667,FALSE,105792,16182.5,-1.06807083920971,0.7514682297102644,0.7166666666666667,0.32835620123755715,0.5679374389051809,240,7434,1023,8697,93,68521,7,9,1,68,0,0,3
ENSG00000177479.20,ARIH2,MSTRG.8941.2,12.0466666666667,FALSE,66772,3906.6875,-2.65118117109685,0.8054187865884811,0.575,0.4827144686299616,0.4993252361673414,440,2343,1482,4265,157,33798,17,15,7,12,0,0,0
ENSG00000177485.7,ZBTB33,MSTRG.13547.1,15.79,FALSE,7587,2436,-0.536752568260539,0.7280341093649457,0.6845238095238095,0.3356950067476383,0.3942545814759782,168,2964,2019,5151,166,2436,2,20,1,27,0,0,1
ENSG00000177508.12,IRX3,MSTRG.4699.2,3.93666666666667,FALSE,3484,584.666666666667,0.185275751511446,0.7771386078841694,0.6553846153846153,0.3507853403141361,0.6871945259042033,325,382,1023,1730,109,1065,4,6,2,2,1,1,1
ENSG00000177570.15,SAMD12,MSTRG.12530.1,2.40333333333333,FALSE,432395,105905.25,-1.01245201690305,0.7383694341443848,0.5782312925170068,0.4014248863775949,0.4794238683127572,147,8141,486,8774,160,181827,5,6,1,74,0,0,3
ENSG00000177595.19,PIDD1,MSTRG.1891.1,3.26666666666667,TRUE,6548,161.25,-1.09909163714727,0.8593398613889617,0.682545731707317,0.5609756097560976,0.662379421221865,2624,123,1866,4613,1638,446,13,13,22,1,2,10,0
ENSG00000177600.9,RPLP2,MSTRG.1892.1,667.2,FALSE,2910,612,-3.6603653823386,0.8059138803654236,0.7297297297297297,0.425,0.5574712643678161,74,40,348,462,73,1239,5,4,0,0,1,0,1
ENSG00000177614.11,PGBD5,MSTRG.1249.1,3.16333333333333,FALSE,104283,16821.5,-0.99771915733623,0.8303312691434707,1,0.5205402363534046,0.6177777777777778,2,1777,1575,3354,333,68276,7,10,0,15,4,0,2
ENSG00000177646.20,ACAD9,MSTRG.9180.1,6.30666666666667,FALSE,33492,1826.47058823529,-4.38596907577498,0.798013556961711,0.6376811594202898,0.5069033530571992,0.5364415862808146,69,507,1866,2442,219,8808,18,20,0,6,0,0,0
ENSG00000177666.17,PNPLA2,MSTRG.1889.1,19.9166666666667,FALSE,5681,453.625,-2.63669036676176,0.8345360023075885,0.7845303867403315,0.5926966292134831,0.6627062706270627,181,356,1515,2052,368,1722,9,14,0,1,2,0,4
ENSG00000177683.14,THAP5,MSTRG.12009.1,8.61,FALSE,7474,2095.5,-0.383552010306563,0.686182942375911,0.7153284671532847,0.3263534218590398,0.3543771043771044,137,1958,1188,3283,217,3467,3,17,0,15,0,0,0
ENSG00000177697.19,CD151,MSTRG.1894.2,12.5466666666667,FALSE,5880,628.142857142857,-2.91080443616973,0.8652951176413454,0.7804878048780488,0.6244131455399061,0.5879265091863517,82,639,762,1483,75,3036,8,7,0,8,0,0,1
ENSG00000177697.19,CD151,MSTRG.1894.3,1.73333333333333,FALSE,5880,628.714285714286,-2.16077294301181,0.8652951176413454,0.7948717948717948,0.6244131455399061,0.5879265091863517,78,639,762,1479,71,3040,8,7,0,8,0,0,1
ENSG00000177728.17,TMEM94,MSTRG.5656.2,3.09333333333333,FALSE,43818,1240.45161290323,-2.38368067556815,0.8511559367606836,0.6322869955156951,0.59391771019678,0.6040268456375839,223,1118,4023,5364,117,15048,32,40,3,3,5,0,3
ENSG00000177842.12,ZNF620,MSTRG.8880.1,4.21333333333333,FALSE,12689,4824,-0.143284281559824,0.7867409322132176,0.5892116182572614,0.42925787506673785,0.4368932038834951,241,1873,927,3041,91,9483,3,7,1,11,0,0,0
ENSG00000177879.17,AP3S1,MSTRG.10211.1,3.19,FALSE,72459,17735.75,-2.16871698239029,0.7109928172364215,0.6674698795180722,0.3350253807106599,0.38823529411764707,415,591,510,1516,484,32756,5,5,2,7,0,0,0
ENSG00000177879.17,AP3S1,MSTRG.10211.2,29.3633333333333,FALSE,72147,14174.2,-2.63254038987041,0.7113894232037365,0.7864077669902912,0.3350253807106599,0.38144329896907214,103,591,582,1276,172,24958,6,5,0,7,0,0,0
ENSG00000177888.8,ZBTB41,MSTRG.1065.1,3.61666666666667,FALSE,47513,3901.7,-0.312620395883511,0.7280092399057609,0.5212765957446809,0.30118321979204016,0.3747252747252747,188,5578,2730,8496,71,12145,11,29,1,48,0,0,0
ENSG00000177889.10,UBE2N,MSTRG.2917.1,23.9166666666667,FALSE,34601,10462.3333333333,-1.7212873663275,0.7379472853008404,0.6349206349206349,0.37184249628528976,0.4662309368191721,63,2692,459,3214,93,30555,4,1,1,32,0,0,2
ENSG00000178028.14,DMAP1,MSTRG.391.1,18.06,FALSE,7203,564.2,-2.36798259286625,0.8184123195340551,0.7254901960784313,0.5818181818181818,0.5797720797720798,102,55,1404,1561,57,3412,11,16,2,0,2,1,0
ENSG00000178035.13,IMPDH2,MSTRG.8942.1,69.6533333333333,FALSE,5074,263.307692307692,-2.72720768442389,0.805709533065612,0.7291666666666666,0.3275862068965517,0.5255663430420712,48,58,1545,1651,146,1054,14,14,0,0,0,0,0
ENSG00000178074.6,C2orf69,MSTRG.7733.1,7.45666666666667,FALSE,16981,13290,0.137012784546146,0.7335801730462295,0.7671232876712328,0.3095936321742773,0.46459412780656306,146,2387,1158,3691,479,13290,2,7,2,25,1,0,0
ENSG00000178127.13,NDUFV2,MSTRG.5880.1,79.58,FALSE,31643,4398,-2.45669377477005,0.723902232226631,0.6888888888888889,0.25806451612903225,0.45066666666666666,45,62,750,857,99,15040,8,7,0,0,0,0,0
ENSG00000178127.13,NDUFV2,MSTRG.5880.2,3.16,TRUE,31643,4396.14285714286,-1.243338169008,0.7205314986361335,0.6888888888888889,0.4212962962962963,0.4400656814449918,45,216,609,870,99,15040,8,6,0,1,0,0,0
ENSG00000178163.8,ZNF518B,MSTRG.9493.2,3.64666666666667,FALSE,17547,5296.5,-0.285486109529728,0.7232989146797976,0.5346534653465347,0.3684863523573201,0.41674418604651164,505,3224,3225,6954,110,8265,3,27,2,25,0,1,2
ENSG00000178184.16,PARD6G,MSTRG.6061.1,3.64666666666667,FALSE,90114,43223.5,-0.977738271208821,0.8029479130885514,0.8163265306122449,0.43437243642329776,0.6604774535809018,98,2438,1131,3667,170,44344,3,11,1,21,3,1,0
ENSG00000178234.13,GALNT11,MSTRG.12170.1,13.15,FALSE,96667,8538.90909090909,-2.17342154280566,0.7623257970914391,0.7228915662650602,0.38763197586727,0.48549534756431306,249,663,1827,2739,211,68305,12,20,1,5,0,0,0
ENSG00000178252.19,WDR6,MSTRG.8943.1,29.54,FALSE,8561,898.2,-1.93927226819915,0.7812686227726923,0.6341463414634146,0.5399698340874811,0.5846702317290553,41,663,3366,4070,141,4103,6,37,0,5,0,0,1
ENSG00000178252.19,WDR6,MSTRG.8943.2,5.99,TRUE,7328,1359.33333333333,-0.704261135511193,0.7830246810335248,0.5735735735735735,0.5794621026894865,0.5813397129186603,333,409,2508,3250,141,3889,4,26,2,4,0,0,0
ENSG00000178385.15,PLEKHM3,MSTRG.7780.1,4.35666666666667,FALSE,204139,27780.8571428571,-0.529958059539672,0.7755810977966465,0.5382932166301969,0.4380952380952381,0.5013123359580053,457,6930,2286,9673,139,47251,8,29,2,63,0,0,1
ENSG00000178409.14,BEND3,MSTRG.11070.3,6.71,FALSE,50110,14629.3333333333,-0.448922574924216,0.8634896999431804,0.755868544600939,0.45712663259511643,0.61318858061922,213,3522,2487,6222,202,27600,4,34,0,32,0,3,3
ENSG00000178425.14,NT5DC1,MSTRG.11110.1,6.87666666666667,FALSE,146685,12884.1818181818,-2.2617454429683,0.7722549665730875,0.7692307692307693,0.33532593225163676,0.42909356725146197,78,3513,1368,4959,171,103108,12,12,0,26,0,1,0
ENSG00000178440.9,TIMM23B-AGAP6,MSTRG.1499.2,1.21666666666667,TRUE,68434,4350.06666666667,-1.35638243866235,0.7924853949637175,0.5280777537796977,0.329073482428115,0.5262345679012346,926,313,1944,3183,235,14531,16,25,9,3,0,0,0
ENSG00000178467.18,P4HTM,MSTRG.8941.7,5.47333333333333,FALSE,16812,1892.75,-4.07982465985069,0.8215391247888122,0.7476635514018691,0.5813008130081301,0.6006074411541382,107,246,1317,1670,269,10523,9,16,0,2,0,0,0
ENSG00000178498.16,DTX3,MSTRG.2818.3,1.86,TRUE,4974,582.2,-0.979902549673041,0.8404337549259123,0.5025641025641026,0.56,0.6226783968719453,390,650,1023,2063,30,1130,6,10,5,7,3,0,2
ENSG00000178502.6,KLHL11,MSTRG.5355.1,15.5366666666667,FALSE,16906,9504,-0.217252212789228,0.750605020829568,0.6981132075471698,0.37667560321715815,0.49694405265632347,53,5222,2127,7402,598,9504,2,15,1,47,1,1,1
ENSG00000178568.16,ERBB4,MSTRG.7788.1,11.0133333333333,FALSE,591823,295340,-1.64781328841695,0.7183367134023502,0.6325503355704698,0.3114754098360656,0.4609053497942387,596,61,486,1143,678,413545,3,6,2,0,0,3,0
ENSG00000178607.17,ERN1,MSTRG.5587.1,1.52666666666667,FALSE,90944,3957.52380952381,-0.432616273424788,0.8268329982898801,0.7452229299363057,0.47249736564805056,0.5613496932515337,157,4745,2934,7836,211,31734,22,22,0,29,4,0,4
ENSG00000178662.16,CSRNP3,MSTRG.7614.1,2.13333333333333,FALSE,102446,33816.3333333333,-0.0489341724983064,0.7814190118391382,0.4722222222222222,1,0.4852941176470588,180,1,816,997,157,62547,4,11,1,0,0,0,0
ENSG00000178691.11,SUZ12,MSTRG.5264.1,29.2966666666667,FALSE,64044,3969.13333333333,-1.14992934721536,0.7172684393704535,0.6984126984126984,0.2972972972972973,0.42477477477477477,252,2035,2220,4507,526,18461,16,18,0,15,0,1,0
ENSG00000178719.17,GRINA,MSTRG.12599.2,5.31333333333333,FALSE,3372,231.666666666667,-1.9739085637631,0.8550662765784846,0.8116438356164384,0.627177700348432,0.5976702508960573,292,574,1116,1982,268,888,7,14,1,1,3,1,2
ENSG00000178741.12,COX5A,MSTRG.4173.1,74.3433333333333,FALSE,18283,4277.5,-2.91911315996629,0.7750298144131581,0.6949152542372882,0.3827534039334342,0.5275938189845475,59,661,453,1173,159,8682,5,6,0,5,1,0,0
ENSG00000178904.19,DPY19L3,MSTRG.6449.1,11.51,FALSE,80121,4119.05555555556,-1.75241928748843,0.736478387871097,0.6779661016949152,0.35698630136986303,0.4211994421199442,177,3650,2151,5978,140,21343,19,23,1,34,1,0,2
ENSG00000178921.14,PFAS,MSTRG.5111.4,35.96,FALSE,21198,586.259259259259,-2.3627179606354,0.8348828564855878,0.5538461538461539,0.4787234042553192,0.614637789395071,130,1222,4017,5369,51,4720,28,35,0,9,7,0,2
ENSG00000178927.19,CYBC1,MSTRG.5760.2,2.32666666666667,FALSE,7040,804.166666666667,-1.32012420486928,0.8295927276889282,0.6107784431137725,0.6271829916476841,0.5939716312056738,334,1317,564,2215,296,1548,7,5,1,7,0,0,3
ENSG00000178950.18,GAK,MSTRG.9444.2,7.97,FALSE,83040,2910.33333333333,-2.07955069484903,0.820859158408872,0.7751937984496124,0.601010101010101,0.6097560975609756,129,396,3936,4461,274,18374,28,41,2,1,4,0,0
ENSG00000178951.9,ZBTB7A,MSTRG.6155.1,5.75666666666667,FALSE,22251,7954,0.0477596025420823,0.8321134647914709,0.8347826086956521,0.5363290856248603,0.7054131054131054,115,4473,1755,6343,100,10182,3,23,0,26,6,0,16
ENSG00000178999.13,AURKB,MSTRG.5106.3,4.03666666666667,TRUE,5845,573.625,-0.769319463071364,0.8097816569773887,0.6197183098591549,0.5574712643678161,0.5535444947209653,71,522,663,1256,46,2336,9,6,0,3,0,1,1
ENSG00000179010.16,MRFAP1,MSTRG.9477.2,43.2966666666667,FALSE,2045,295,-3.38343056093314,0.7992269595317154,0.5423728813559322,0.424901185770751,0.6432291666666666,59,1012,384,1455,24,471,3,1,0,15,0,0,0
ENSG00000179029.15,TMEM107,MSTRG.5105.1,3.49666666666667,FALSE,3924,416,-0.790110052918999,0.7661025491196113,0.6170212765957447,0.43241695303550975,0.569047619047619,94,1746,420,2260,181,1140,5,3,0,10,0,0,2
ENSG00000179115.11,FARSA,MSTRG.6307.1,83.9033333333333,FALSE,11233,785.166666666667,-2.05012837992552,0.8371666990107726,0.5333333333333333,0.587360594795539,0.6182056319580878,15,269,1527,1811,162,3167,13,16,0,1,2,0,1
ENSG00000179134.16,SAMD4B,MSTRG.6572.5,2.07666666666667,FALSE,41576,2522.07692307692,0.191457657053179,0.829082109988531,0.46126682851467665,0.5425678785089738,0.6158273381294964,4531,2173,2085,8789,4265,12565,14,16,25,20,5,6,7
ENSG00000179195.16,ZNF664,MSTRG.3122.1,5.74,FALSE,42165,9476,-1.50300904906596,0.8049691379197148,0.5051124744376279,0.40168201842210655,0.44147582697201015,978,2497,786,4261,90,23242,5,2,10,18,0,2,1
ENSG00000179195.16,ZNF664,MSTRG.3122.5,10.64,FALSE,42165,9487.5,-1.850271098819,0.8049691379197148,0.49141630901287553,0.40168201842210655,0.44147582697201015,932,2497,786,4215,41,23242,5,2,9,18,0,1,1
ENSG00000179218.15,CALR,MSTRG.6306.1,379.673333333333,FALSE,5881,497.5,-2.87069042832783,0.8800310572956983,0.7323943661971831,0.5260416666666666,0.532695374800638,71,576,1254,1901,162,2649,9,14,0,3,0,0,4
ENSG00000179222.18,MAGED1,MSTRG.13370.1,19.17,FALSE,99279,8053.91666666667,-2.92502257491288,0.8190407226177003,0.6410256410256411,0.4009216589861751,0.5477107402652974,78,217,2337,2632,42,91151,13,32,0,1,0,0,0
ENSG00000179262.10,RAD23A,MSTRG.6309.1,38.3533333333333,FALSE,7781,751.125,-2.67625582901175,0.8149921379770549,0.7586206896551724,0.5227655986509275,0.597985347985348,87,593,1092,1772,159,3280,9,3,0,3,1,1,2
ENSG00000179295.19,PTPN11,MSTRG.3028.1,12.02,FALSE,91024,5659.13333333333,-2.49931250047764,0.7487761976243076,0.7788018433179723,0.3914202617547261,0.45429208472686733,217,4126,1794,6137,231,27150,16,20,1,39,0,0,1
ENSG00000179331.3,RAB39A,MSTRG.2366.1,1.7,FALSE,35035,33150,-0.352420464321012,0.7600300957455165,0.743801652892562,0.37567567567567567,0.4801223241590214,121,1110,654,1885,348,33150,2,5,0,10,1,1,0
ENSG00000179361.18,ARID3B,MSTRG.4167.1,13.2666666666667,FALSE,56912,6585.5,-0.97860033087888,0.8263955350083843,0.6968085106382979,0.5613067458633857,0.5757575757575758,188,2357,1683,4228,111,28373,9,15,0,14,3,0,5
ENSG00000179364.15,PACS2,MSTRG.3866.1,7.26,FALSE,82988,3351.47826086957,-2.40757175995027,0.8362062797209298,0.75,0.6034745504419384,0.6244725738396625,16,3281,2607,5904,72,33455,24,29,1,15,4,0,2
ENSG00000179456.12,ZBTB18,MSTRG.1299.1,14.33,FALSE,8835,4794,0.0641247729573865,0.8079184238422653,0.7814207650273224,0.3418803418803419,0.5423836838750796,366,2106,1569,4041,352,4794,2,13,1,23,2,0,2
ENSG00000179526.17,SHARPIN,MSTRG.12605.1,8.48,FALSE,5314,473.625,-2.61134365525617,0.7842206474024686,0.751269035532995,0.573170731707317,0.6623711340206185,197,164,1164,1525,398,2981,9,2,1,2,3,1,0
ENSG00000179526.17,SHARPIN,MSTRG.12605.2,2.09333333333333,TRUE,5314,559.142857142857,-1.85791483878752,0.7690931349712882,0.751269035532995,0.5855855855855856,0.6656472986748216,197,222,981,1400,398,2981,8,2,1,2,3,1,0
ENSG00000179526.17,SHARPIN,MSTRG.12605.3,2.06666666666667,TRUE,5314,201.428571428571,-0.0206259330101625,0.746738288662919,0.751269035532995,0.5502977123158884,0.6647286821705426,197,3191,516,3904,398,673,8,1,1,18,3,1,1
ENSG00000179630.11,LACC1,MSTRG.3271.1,1.27666666666667,FALSE,14029,1708.5,-0.992903589130455,0.7003789869334736,0.4518229166666667,0.3263581488933602,0.4266666666666667,768,2485,525,3778,216,4820,7,6,5,25,0,0,0
ENSG00000179743.4,SPEN-AS1,MSTRG.129.1,3.34,TRUE,20893,609,-0.318017767836633,0.6931312243174393,0.4855779065802932,0.4854990583804143,0.5275080906148867,14665,5310,309,20284,15841,609,2,1,124,40,0,15,0
ENSG00000179820.16,MYADM,MSTRG.6829.1,4.51666666666667,FALSE,8556,2749.5,-1.13632272063612,0.8309643734873351,0.5827814569536424,0.4852865255549819,0.6346749226006192,151,1937,969,3057,64,3689,3,11,0,10,1,0,2
ENSG00000179941.9,BBS10,MSTRG.2883.1,7.02,FALSE,3942,374,-0.756304984517876,0.6825174097467698,0.5964912280701754,0.29648991784914114,0.39318600368324125,57,1339,2172,3568,254,374,2,21,0,12,0,0,0
ENSG00000180008.9,SOCS4,MSTRG.3609.1,5.26333333333333,FALSE,22254,15480,-0.169430465373155,0.7473844308600475,0.5460122699386503,0.32721951219512196,0.4036281179138322,326,5125,1323,6774,236,15480,2,13,3,51,0,1,0
ENSG00000180011.7,PTGR3,MSTRG.6043.1,11.9033333333333,FALSE,11039,6509,-0.695100244290075,0.7681799300080111,0.8271604938271605,0.40180995475113124,0.5335097001763669,81,3315,1134,4530,290,6509,2,11,1,27,2,0,0
ENSG00000180035.13,ZNF48,MSTRG.4639.1,10.7,FALSE,4689,828.5,0.166373508453621,0.8354501550290518,0.8390804597701149,0.5304695304695305,0.6192784060312332,174,1001,1857,3032,159,1456,3,15,0,7,0,2,0
ENSG00000180071.21,ANKRD18A,MSTRG.12804.2,9.81666666666667,TRUE,59412,2385.65,-1.01995931454404,0.705224728611206,0.6910828025477707,0.4911616161616162,0.3933649289099526,2198,6336,3165,11699,2404,8034,21,30,17,54,0,4,0
ENSG00000180104.16,EXOC3,MSTRG.9877.1,20.2033333333333,FALSE,24115,1776.16666666667,-1.90911513532323,0.8020773062807501,0.7485380116959064,0.6173469387755102,0.5473637176050045,171,392,2238,2801,115,5617,13,18,0,0,1,0,0
ENSG00000180104.16,EXOC3,MSTRG.9877.2,1.34,TRUE,24099,2381.88888888889,-0.437025968388468,0.8059358588773567,0.7483870967741936,0.5876565295169947,0.5529157667386609,155,1118,1389,2662,99,7908,10,11,0,5,1,0,0
ENSG00000180182.11,MED14,MSTRG.13318.1,39.1433333333333,FALSE,85899,2641.4,-2.15299711291902,0.727771623243858,0.7538461538461538,0.33348751156336726,0.4641466208476518,130,2162,4365,6657,345,12035,31,44,2,21,5,0,0
ENSG00000180228.14,PRKRA,MSTRG.7679.1,13.6633333333333,FALSE,19661,2570.28571428571,-2.033795632519,0.7335660680471451,0.7379310344827587,0.35738831615120276,0.43630573248407645,145,582,942,1669,210,5290,8,10,1,8,0,0,0
ENSG00000180263.14,FGD6,MSTRG.2927.1,2.99,FALSE,140597,6571.4,-0.885647711989912,0.7463657240119805,0.6990291262135923,0.3693790149892934,0.42348008385744235,206,4670,4293,9169,222,36098,21,32,0,45,1,1,1
ENSG00000180318.4,ALX1,MSTRG.2900.2,2.27333333333333,FALSE,21565,6744.33333333333,-0.130472157731808,0.7802136060652467,0.5476190476190477,0.2977346278317152,0.4943934760448522,42,309,981,1332,268,14173,4,10,1,2,1,0,0
ENSG00000180336.18,MEIOC,MSTRG.5413.1,6.43333333333333,FALSE,19334,2103.42857142857,-0.977923508128837,0.7299524155734908,0.7808219178082192,0.28909657320872273,0.39734172787688005,146,1605,2859,4610,215,5055,8,36,0,17,0,1,0
ENSG00000180398.13,MCFD2,MSTRG.7221.2,2.30666666666667,FALSE,13937,4984,-0.587195801494088,0.750841170672964,0.43928035982008995,0.4081543182814555,0.5819209039548022,1334,2281,354,3969,84,7753,3,0,12,20,2,1,2
ENSG00000180479.15,ZNF571,MSTRG.6538.1,6.0866666666666696,FALSE,30533,14185.5,0.105638694629148,0.757562595770403,0.46236559139784944,0.28106508875739644,0.38705738705738707,186,338,1638,2162,52,20376,3,17,1,4,0,0,0
ENSG00000180530.11,NRIP1,MSTRG.8250.1,9.85333333333333,FALSE,103588,23986.25,0.160293524550657,0.7304329653277538,0.49745547073791346,0.32337278106508877,0.4201898188093184,786,3380,3477,7643,179,35073,5,31,5,39,0,1,0
ENSG00000180573.10,H2AC6,MSTRG.10644.1,200.806666666667,TRUE,14302,6620,-1.47461388677433,0.7784607818901941,0.4098360655737705,0.38651315789473684,0.6259541984732825,61,608,393,1062,578,10292,3,6,0,3,0,0,0
ENSG00000180776.17,ZDHHC20,MSTRG.3194.1,6.52,FALSE,86775,7405.09090909091,-1.9398951788311,0.7441116716411733,0.7556818181818182,0.3531288343558282,0.4241573033707865,176,4075,1068,5319,294,33375,12,9,0,46,1,2,0
ENSG00000180900.20,SCRIB,MSTRG.12600.1,3.32,TRUE,49882,615.125,-2.45714320864479,0.8381312591239833,0.6542819988853799,0.5126050420168067,0.6738197424892703,5383,238,4893,10514,101,7852,65,33,39,6,8,9,1
ENSG00000180957.19,PITPNB,MSTRG.8485.1,27.2366666666667,FALSE,67588,5879.45454545455,-1.50062255018123,0.7552289547191038,0.7384615384615385,0.37875061485489425,0.4325980392156863,65,2033,816,2914,85,20739,12,4,0,17,0,0,1
ENSG00000180964.17,TCEAL8,MSTRG.13481.1,19.2033333333333,FALSE,2161,493.5,-1.29642216552826,0.7728663917501665,0.42857142857142855,0.3232963549920761,0.480225988700565,189,631,354,1174,78,587,3,1,1,6,0,1,0
ENSG00000180998.12,GPR137C,MSTRG.3591.1,3.42333333333333,FALSE,84038,13446.3333333333,-1.04716923969734,0.7312474340051813,0.5916870415647921,0.31633574007220217,0.4122448979591837,409,2216,735,3360,298,44680,7,5,3,24,1,0,1
ENSG00000181007.9,ZFP82,MSTRG.6514.3,6.9133333333333304,FALSE,30015,6018.5,0.319659739297383,0.7493641687361109,0.6190476190476191,0.3969837022622233,0.4058786741713571,231,4111,1599,5941,153,11469,5,14,2,40,0,0,1
ENSG00000181026.15,AEN,MSTRG.4256.1,27.7966666666667,FALSE,10942,2623.33333333333,-0.0635801179290012,0.85937221017749,0.6355140186915887,0.5208857574232512,0.6226993865030674,107,1987,978,3072,43,4763,4,11,1,19,1,1,1
ENSG00000181026.15,AEN,MSTRG.4256.3,1.76666666666667,FALSE,10942,2622.33333333333,-0.378331695645662,0.8493550255646812,0.6355140186915887,0.5314748201438849,0.6223118279569892,107,2224,744,3075,43,4763,4,8,1,22,1,1,1
ENSG00000181027.11,FKRP,MSTRG.6710.2,3.30333333333333,FALSE,10438,3476.5,-0.422962331570974,0.8127839717700457,0.5414012738853503,0.5432503276539974,0.7056451612903226,471,1526,1488,3485,62,6527,3,15,5,14,2,2,3
ENSG00000181029.9,TRAPPC5,MSTRG.6202.1,6.88666666666667,FALSE,4596,1363,-1.95603703614412,0.7711286692676493,0.7125,0.5197215777262181,0.6807760141093474,80,2586,567,3233,68,1363,2,2,0,12,2,0,2
ENSG00000181061.14,HIGD1A,MSTRG.8889.1,15.6366666666667,FALSE,21297,6287,-2.45149677636802,0.721130807308771,0.5584415584415584,0.36687530091478093,0.4397163120567376,77,2077,282,2436,55,10160,4,2,0,22,0,0,0
ENSG00000181104.7,F2R,MSTRG.10092.1,12.04,FALSE,19645,15918,-1.50856958693477,0.7858276068153438,0.7197802197802198,0.37935597706219676,0.4984350547730829,182,2267,1278,3727,270,15918,2,15,1,17,1,1,0
ENSG00000181220.18,ZNF746,MSTRG.12148.1,4.64666666666667,FALSE,24719,3536.33333333333,0.164604878628978,0.8262883448866586,0.7931034482758621,0.5218267293485561,0.6540084388185654,116,1489,1896,3501,101,15103,7,9,1,9,4,0,1
ENSG00000181220.18,ZNF746,MSTRG.12148.2,6.14,FALSE,24719,3528.33333333333,0.294575588448767,0.8290887711384537,0.7931034482758621,0.5218267293485561,0.6517489711934157,116,1489,1944,3549,101,15103,7,10,1,9,4,0,1
ENSG00000181291.8,TMEM132E,MSTRG.5277.1,4.72333333333333,FALSE,59737,6741.375,-1.55229495768847,0.8181310486685859,0.6762541806020067,0.6132596685082873,0.666046511627907,1495,1086,3225,5806,1562,44983,9,32,6,7,2,5,0
ENSG00000181523.13,SGSH,MSTRG.5710.1,8.82666666666667,FALSE,10449,1193.28571428571,-1.43929076292914,0.8296459394338406,0.7719298245614035,0.620754716981132,0.6428098078197482,57,530,1509,2096,145,3033,8,18,0,4,3,0,0
ENSG00000181555.22,SETD2,MSTRG.8912.1,15.2533333333333,FALSE,147577,6956.85,-0.8485908687326,0.7512653484562443,0.8253968253968254,0.45863309352517984,0.42729044834307994,189,556,7695,8440,260,37190,21,68,0,4,2,2,0
ENSG00000181625.18,SLX1B,MSTRG.4622.1,5.15333333333333,FALSE,3687,510.8,-4.89591559479097,0.78847639796255,0.6571428571428571,0.47368421052631576,0.6751207729468599,210,95,828,1133,398,1746,6,1,1,0,1,1,0
ENSG00000181666.19,ZNF875,MSTRG.6543.1,1.64,FALSE,46561,7259.16666666667,-0.970921594759731,0.7958367413334818,0.5954631379962193,0.47941176470588237,0.4980523094045632,529,680,1797,3006,292,22924,7,11,3,2,1,1,0
ENSG00000181666.19,ZNF875,MSTRG.6543.10,3.01666666666667,FALSE,29807,6753.5,-0.408378681589527,0.7983371522035364,0.5842105263157895,0.47941176470588237,0.5039001560062403,190,680,1923,2793,134,14236,5,11,1,2,1,0,0
ENSG00000181666.19,ZNF875,MSTRG.6543.3,1.10666666666667,FALSE,46561,6153.71428571429,-2.67001160555415,0.7966409783808487,0.5447154471544715,0.47941176470588237,0.5077160493827161,861,680,1944,3485,292,21915,8,11,5,2,1,1,0
ENSG00000181666.19,ZNF875,MSTRG.6543.4,1.55,FALSE,46561,8736.4,-0.668483649853052,0.8140617164525171,0.5256769374416433,0.47941176470588237,0.5097517730496454,1071,680,1128,2879,292,23511,6,5,8,2,1,1,0
