gene_id,gene_name,transcript_id,transcript_TPM,contains_PTC,gene_length,mean_intron_length,log_kdeg_DMSO,Codon_optimality,fivepUTR_GC_content,threepUTR_GC_content,CDS_GC_content,fivepUTR_length,threepUTR_length,CDS_length,first_exon_length,longest_intron_length,total_exons,CDS_DRACH_count,fiveputr_DRACH_count,threeputr_DRACH_count,CDS_miRNAseed_count,fiveputr_miRNAseed_count,threeputr_miRNAseed_count
ENSG00000169045.19,HNRNPH1,MSTRG.10469.12,10.5233333333333,FALSE,9393,609.5,-1.97398728380041,0.7672253803388752,0.5925925925925926,0.34508076358296624,0.47054263565891474,108,681,1290,77,1639,13,12,1,7,0,0,0
ENSG00000141873.11,SLC39A3,MSTRG.6134.1,22.66,FALSE,7552,3063.5,-2.06322846854377,0.8473364974420997,0.7193675889328063,0.6563876651982379,0.6465608465608466,253,227,945,131,3562,3,7,2,0,2,0,0
ENSG00000165792.18,METTL17,MSTRG.3432.2,10.633333333333301,TRUE,7050,451,-1.09213491656981,0.7619185486117869,0.5602294455066922,0.3881578947368421,0.5254413291796469,523,152,963,92,1493,13,4,5,1,0,2,0
ENSG00000112996.11,MRPS30,MSTRG.9981.1,27.5866666666667,FALSE,6568,1230,-1.00197392385615,0.725921102613904,0.625,0.2564102564102564,0.5113636363636364,16,312,1320,617,1630,5,15,0,5,0,0,0
ENSG00000169122.12,FAM110B,MSTRG.12370.1,3.51,FALSE,154077,50304.3333333333,0.360333130965625,0.8485026015828306,0.6113207547169811,0.41321656050955413,0.6001796945193172,795,1256,1113,284,70283,4,15,5,12,1,0,0
ENSG00000127564.17,PKMYT1,MSTRG.4448.1,13.95,FALSE,7538,697.25,-2.07253181005209,0.8533499724124297,0.7235576923076923,0.5,0.672,416,44,1500,161,2616,9,10,0,1,1,1,0
ENSG00000145569.6,OTULINL,MSTRG.9913.1,2.7,FALSE,33837,3907,-1.25535203884054,0.7606212648084791,0.816,0.3936130007558579,0.43977591036414565,125,5292,1071,189,19006,8,10,1,53,0,3,1
ENSG00000162959.14,MEMO1,MSTRG.7149.2,2.34333333333333,FALSE,143186,15741.1111111111,-2.33153123947979,0.7445954905360024,0.6666666666666666,0.36059479553903345,0.43400447427293065,84,538,894,67,66803,10,3,0,5,0,0,0
ENSG00000136504.15,KAT7,MSTRG.5489.1,10.1533333333333,FALSE,46346,2630.85714285714,-0.370876819113544,0.7841474850968614,0.7012987012987013,0.45281765018607123,0.46187363834422657,154,7524,1836,169,6804,15,17,0,64,1,0,2
ENSG00000059573.9,ALDH18A1,MSTRG.1679.4,6.42666666666667,FALSE,50932,2789.70588235294,-2.20390918349662,0.7731916130365225,0.6578947368421053,0.41412911084043846,0.5117548278757347,304,821,2382,276,10083,18,23,2,4,1,0,0
ENSG00000265354.4,TIMM23,MSTRG.1482.2,2.36333333333333,TRUE,31254,6024.6,-1.06049607813917,0.6712842789373228,0.5949008498583569,0.39622641509433965,0.4576271186440678,353,424,354,242,14355,6,8,2,5,0,0,1
ENSG00000110987.9,BCL7A,MSTRG.3089.2,5.05333333333333,FALSE,37612,7275.2,-0.55862990918450794,0.797868464215214,0.7615384615384615,0.4926829268292683,0.5589080459770115,130,410,696,222,10751,6,9,0,3,2,4,0
ENSG00000162664.17,ZNF326,MSTRG.580.1,6.78333333333333,FALSE,40030,2790.45454545455,-1.5818628843784,0.7631554144079056,0.7432432432432432,0.3464641032535628,0.433390508862207,148,7438,1749,164,6848,12,10,0,54,0,0,0
ENSG00000117360.13,PRPF3,MSTRG.802.3,19.3833333333333,FALSE,31697,1952.46666666667,-1.19653685724135,0.7781297618964444,0.4807692307692308,0.4448818897637795,0.47953216374269003,104,254,2052,56,4217,16,23,0,1,2,0,1
ENSG00000165886.5,UBTD1,MSTRG.1698.1,5.19666666666667,FALSE,72283,35318,-1.31704753479735,0.8774490304152176,0.7607142857142857,0.6354319180087847,0.6432748538011696,280,683,684,350,68640,3,6,2,3,0,1,2
ENSG00000086189.11,DIMT1,MSTRG.10027.1,12.72,FALSE,15382,1256.45454545455,-2.16288496096376,0.7143426759327711,0.706766917293233,0.30246913580246915,0.4437367303609342,133,486,942,212,3903,12,14,0,3,0,0,0
ENSG00000177628.16,GBA1,MSTRG.878.2,2.12,FALSE,9978,713.727272727273,-2.00520653120127,0.8091180420856282,0.6320754716981132,0.5822368421052632,0.5524518932340161,212,304,1611,163,3344,12,19,1,2,0,0,0
ENSG00000065427.15,KARS1,MSTRG.4848.1,54.11,FALSE,19942,1380.84615384615,-2.64860540331111,0.8015693258939511,0.6538461538461539,0.3684210526315789,0.479933110367893,26,171,1794,88,5854,14,14,0,2,0,0,0
ENSG00000134851.13,TMEM165,MSTRG.9573.1,13.73,FALSE,30045,5657.6,-1.37234661792282,0.6835588788002218,0.7510729613733905,0.3205828779599271,0.48615384615384616,233,549,975,440,15217,6,8,1,8,0,1,0
ENSG00000171940.14,ZNF217,MSTRG.8161.1,5.46666666666667,FALSE,26668,4195.8,0.468210952651941,0.7653044047320102,0.4688888888888889,0.3539697542533081,0.49023374959974386,450,2116,3123,84,10587,6,25,5,14,1,0,1
ENSG00000068400.14,GRIPAP1,MSTRG.13358.1,19.9033333333333,FALSE,28441,1020.44,-2.41687064375262,0.801361809440665,0.7428571428571429,0.5040650406504065,0.565716547901821,35,369,2526,77,3671,26,13,0,1,0,0,1
ENSG00000163605.16,PPP4R2,MSTRG.9055.1,11.46,FALSE,72388,8428.875,-0.567560651448126,0.7609146136744048,0.7224669603524229,0.3058112773302647,0.40749601275917063,227,3476,1254,261,49027,9,12,0,36,0,1,0
ENSG00000156345.18,CDK20,MSTRG.12874.1,1.92333333333333,TRUE,8093,966.5,-0.879051384377508,0.8376728902755141,0.6436781609195402,0.5308279506752789,0.5972222222222222,87,1703,504,162,2586,7,4,1,4,1,0,4
ENSG00000107771.17,CCSER2,MSTRG.1624.1,7.27,FALSE,189950,20252.8888888889,-0.825750310447624,0.7329834609155904,0.7285714285714285,0.35105882352941176,0.40489821882951654,280,4250,3144,241,43955,10,29,2,24,0,2,2
ENSG00000123485.12,HJURP,MSTRG.7877.1,1.61,TRUE,17223,2106,0.0982998633775887,0.7590474833252093,0.5763239875389408,0.35984848484848486,0.47365079365079366,642,264,1575,152,3942,8,18,7,2,0,0,0
ENSG00000100335.15,MIEF1,MSTRG.8596.2,10.7233333333333,FALSE,15843,2031,-0.335222457502412,0.7921248674208474,0.5995893223819302,0.45838802835389864,0.5862068965517241,487,3809,1392,148,6753,6,20,3,36,1,0,1
ENSG00000109861.17,CTSC,MSTRG.2327.1,16.25,FALSE,44145,7045.83333333333,-2.39987774856206,0.8018048245324505,0.59375,0.2898550724637681,0.48563218390804597,64,414,1392,236,22382,7,19,0,1,0,0,0
ENSG00000196141.14,SPATS2L,MSTRG.7736.3,3.9,FALSE,172015,14140.0833333333,-1.64577901240664,0.7705424473689872,0.5916230366492147,0.37124463519313305,0.4907573047107931,191,466,1677,119,59742,13,22,0,3,1,1,0
ENSG00000181704.12,YIPF6,MSTRG.13410.1,9.99666666666667,FALSE,38043,5370.33333333333,-1.38128024861925,0.7220876062511788,0.625,0.36984687868080096,0.46272855133614627,16,5094,711,73,12725,7,4,0,42,0,0,2
ENSG00000104356.11,POP1,MSTRG.12486.1,6.22666666666667,FALSE,42543,2520.26666666667,-0.900754148177107,0.7628087439586996,0.62,0.3881074168797954,0.5011382113821138,100,1564,3075,98,5945,16,30,1,12,0,0,0
ENSG00000135164.19,DMTF1,MSTRG.11853.3,5.60333333333333,TRUE,43871,1794,0.552946934033672,0.7165316252806698,0.3715618355168393,0.35527426160337555,0.42857142857142855,14579,1185,1197,11163,4875,16,15,129,15,1,3,0
ENSG00000100266.19,PACSIN2,MSTRG.8646.1,16.28,FALSE,145384,14212.6,-1.53803911888763,0.8454213097636053,0.6019417475728155,0.48900062853551224,0.5701574264202601,206,1591,1461,129,102863,11,17,2,11,1,0,2
ENSG00000115275.15,MOGS,MSTRG.7349.1,25.2933333333333,FALSE,4225,486.333333333333,-1.37731576695818,0.7786812647608607,0.7185185185185186,0.5470085470085471,0.6173428798727129,135,117,2514,487,1109,4,23,1,0,3,0,0
ENSG00000102580.15,DNAJC3,MSTRG.3364.1,6.79,FALSE,117850,10205.4545454545,-1.09517961209989,0.723649482121082,0.7264957264957265,0.3852956038403234,0.4085808580858086,117,3958,1515,199,32391,12,11,0,31,0,1,0
ENSG00000100441.10,KHNYN,MSTRG.3490.3,2.34333333333333,FALSE,13080,658.285714285714,-0.67576506314729,0.8344695508017811,0.6925734024179621,0.5133196721311475,0.6057928325969563,579,5856,2037,562,3039,8,13,2,57,2,1,6
ENSG00000163565.20,IFI16,MSTRG.920.2,5.38666666666667,FALSE,45245,4253,-1.78451626491355,0.7601870557812975,0.4109090909090909,0.28,0.4155251141552511,275,250,2190,255,16740,11,27,4,2,0,1,0
ENSG00000160445.11,ZER1,MSTRG.13076.1,9.31333333333333,FALSE,42142,2523.26666666667,-1.87882581260083,0.8458916590666165,0.7006802721088435,0.5950999355254675,0.5697522816166884,441,1551,2301,347,15921,16,33,5,9,0,1,1
ENSG00000104976.13,SNAPC2,MSTRG.6208.1,5.01,FALSE,2913,348.25,-1.01883765014186,0.7872189688795571,0.6206896551724138,0.6090534979423868,0.6606965174129353,29,486,1005,212,873,5,7,0,2,0,0,1
ENSG00000131778.20,CHD1L,MSTRG.758.4,1.31,TRUE,53079,2804.38888888889,-0.668572990663781,0.7530346700724041,0.5463709677419355,0.4031620553359684,0.46407347379794706,496,253,1851,147,17006,19,14,2,3,0,1,0
ENSG00000105290.13,APLP1,MSTRG.6494.1,3.87333333333333,FALSE,8918,491.714285714286,-3.29267448287839,0.8331938668831839,0.6521739130434783,0.504297994269341,0.6197352587244284,23,349,1662,156,1647,15,12,0,3,0,0,2
ENSG00000070476.15,ZXDC,MSTRG.9161.1,3.16333333333333,FALSE,37691,4385.625,-1.15269101755428,0.7984195527288126,0.6943521594684385,0.5096582466567607,0.5741421568627451,301,673,1632,434,17706,9,17,2,1,4,1,0
ENSG00000198034.11,RPS4X,MSTRG.13428.2,43.55,TRUE,4646,619,-2.8451320329539,0.8363882122729254,0.5660377358490566,0.4722222222222222,0.4756756756756757,53,324,555,56,1080,7,7,0,8,1,0,0
ENSG00000148356.15,LRSAM1,MSTRG.13043.1,3.64,FALSE,52014,1954.8,-1.84230778206867,0.8123640775669542,0.6397849462365591,0.6616666666666666,0.5649171270718232,372,600,2172,184,5970,26,14,1,4,1,0,2
ENSG00000106009.16,BRAT1,MSTRG.11529.3,3.1,FALSE,17674,1135.07692307692,-0.879968056562408,0.80502337725447215,0.7777777777777778,0.5137614678899083,0.6659108087679516,54,218,2646,38,6826,14,20,1,1,1,0,0
ENSG00000119946.12,CNNM1,MSTRG.1702.1,5.96666666666667,FALSE,64975,5927.3,-0.945129303385364,0.8018490665880568,0.65625,0.46766169154228854,0.6260504201680672,32,2814,2856,1605,26551,11,32,0,30,5,0,5
ENSG00000119318.13,RAD23B,MSTRG.12949.3,2.28,FALSE,47426,4842.11111111111,-0.818258473519382,0.7219979470489682,0.39436619718309857,0.35894405043341215,0.46101113967437873,142,2538,1167,145,15227,10,18,2,20,0,0,0
ENSG00000135821.19,GLUL,MSTRG.1036.2,5.21,FALSE,8986,826.142857142857,-0.887545993344251,0.8322840532510571,0.5904365904365905,0.409375,0.5303030303030303,481,1600,1122,112,1746,8,13,6,13,0,1,0
ENSG00000110074.12,FOXRED1,MSTRG.2457.1,7.99333333333333,FALSE,8970,702.2,-2.66039517732389,0.7842584780452435,0.6103896103896104,0.5652173913043478,0.5641562064156206,77,437,1434,135,2145,11,13,0,3,1,0,2
ENSG00000120685.20,PROSER1,MSTRG.3252.1,15.1666666666667,FALSE,27956,1920.25,-0.983987505527388,0.7241560863347185,0.5926800472255017,0.34849715678310317,0.48606701940035274,847,1231,2835,892,4781,13,32,5,16,2,3,1
ENSG00000153707.19,PTPRD,MSTRG.12693.1,6.43666666666667,FALSE,543390,17225.4193548387,-1.69756725952321,0.7514273289224918,0.696078431372549,0.3466666666666667,0.4667724308126212,204,3525,5673,101,123691,32,60,2,33,2,1,0
ENSG00000004455.18,AK2,MSTRG.294.2,10.4966666666667,TRUE,28898,3597.57142857143,-3.87873500879646,0.8146857787311447,0.555205047318612,0.44249032711924025,0.5099099099099099,317,2843,555,148,6976,8,4,1,31,0,0,0
ENSG00000037280.16,FLT4,MSTRG.10482.1,4.48666666666667,TRUE,48130,1505.78571428571,-1.96777440016835,0.8314208208577989,0.8333333333333334,0.6036783267219618,0.6341384863123993,90,2773,3105,148,17709,29,40,0,28,7,0,7
ENSG00000143633.13,C1orf131,MSTRG.1257.1,13.2533333333333,FALSE,17423,2663.5,-0.801381037664767,0.7488385055399475,0.7391304347826086,0.3463035019455253,0.4523809523809524,46,514,882,164,9647,7,5,0,6,2,0,0
ENSG00000099326.9,MZF1,MSTRG.6918.2,3.12333333333333,TRUE,10251,679.25,-0.478811965499414,0.8341311342393554,0.5474758043421397,0.4728761514841351,0.6397435897435897,3823,2931,780,4219,1376,5,1,27,20,3,2,2
ENSG00000135750.15,KCNK1,MSTRG.1267.1,10.0033333333333,FALSE,58083,28174,-0.501817573360405,0.8293797837330427,0.7727272727272727,0.3221884498480243,0.5657764589515332,66,658,1011,421,52068,3,4,0,7,0,0,0
ENSG00000111653.20,ING4,MSTRG.2547.1,3.15,FALSE,12529,1593.85714285714,-1.40672399874276,0.8190402084663995,0.4444444444444444,0.5513245033112583,0.5,18,604,750,55,6266,8,7,0,4,0,0,2
ENSG00000166881.10,NEMP1,MSTRG.2810.1,19.03,FALSE,23048,2191.5,-1.51771635147527,0.7417407565636639,0.6086956521739131,0.3987908101571947,0.451685393258427,46,4135,1335,173,5706,9,11,1,33,0,0,2
ENSG00000116128.12,BCL9,MSTRG.759.2,2.91,TRUE,25979,2207.11111111111,-0.362498239714464,0.8152247870740619,0.5701906412478336,0.4216388225934765,0.5650548937164214,577,1257,4281,100,4711,10,46,4,7,6,1,1
ENSG00000181404.18,WASHC1,MSTRG.12669.1,2.63666666666667,TRUE,10492,939.111111111111,-0.26811830181714,0.9001125527993391,0.6067226890756302,0.6263066202090593,0.5858585858585859,595,1148,297,154,6371,10,3,4,10,0,2,1
ENSG00000133302.13,SLF1,MSTRG.10155.1,4.71,FALSE,78953,3668.5,-0.785487297451551,0.7009921030503024,0.6701030927835051,0.303161541792984,0.37330815234497955,97,2309,3177,97,12529,21,27,0,19,0,0,0
ENSG00000079462.8,PAFAH1B3,MSTRG.6624.2,16.1033333333333,FALSE,5590,929.4,-3.35139611431285,0.8294393260847789,0.7205882352941176,0.5116279069767442,0.6091954022988506,204,43,696,188,2604,6,11,0,1,2,1,0
ENSG00000104960.15,PTOV1,MSTRG.6775.1,2.93666666666667,TRUE,10039,694.333333333333,-2.14286138682957,0.8232743185403574,0.615819209039548,0.6324786324786325,0.6311728395061729,177,234,1296,393,3309,13,16,1,3,3,1,0
ENSG00000279208.1,ENSG00000279208,MSTRG.8244.1,2.86,TRUE,20060,100,-0.218388888701416,0.7888010026276904,0.4483144272247963,0.4100211714890614,0.5322128851540616,12518,7085,357,15673,100,2,0,113,68,0,2,1
ENSG00000178104.22,PDE4DIP,MSTRG.773.3,8.14666666666667,FALSE,34098,1582.0625,-1.0198093819429,0.7329158087761912,0.714987714987715,0.34493733837278695,0.4891077290361086,407,5027,3351,1532,6748,17,32,1,50,0,1,0
ENSG00000105204.14,DYRK1B,MSTRG.6582.2,13.6133333333333,TRUE,8553,631.7,-0.589357662529126,0.8363879732731342,0.6887966804979253,0.6571428571428571,0.6343915343915344,241,105,1890,140,2054,11,24,0,1,1,2,1
ENSG00000204673.11,AKT1S1,MSTRG.6777.2,20.8366666666667,FALSE,8305,1635.5,-2.76899215120563,0.8335905043206875,0.6111111111111112,0.6085972850678733,0.682230869001297,108,884,771,101,3934,5,5,1,8,1,2,1
ENSG00000164209.17,SLC25A46,MSTRG.10189.1,13.4366666666667,FALSE,26151,3058,-1.53310494107945,0.7355010007161393,0.7168141592920354,0.30637037037037035,0.46539379474940334,113,3375,1257,396,7201,8,8,0,27,1,0,0
ENSG00000138336.9,TET1,MSTRG.1533.1,3.63666666666667,FALSE,140262,11321.7272727273,-0.74944911124951,0.7304741972153176,0.6609848484848485,0.3424408014571949,0.44189673997816253,528,8784,6411,406,43663,12,85,8,85,3,0,2
ENSG00000288701.1,PRRC2B,MSTRG.13105.4,7.41666666666667,TRUE,106108,3060.41935483871,-1.3952151781781,0.816496452436819,0.7248908296943232,0.5230377402176429,0.5935397039030955,229,4319,6687,178,35830,32,52,3,21,10,0,6
ENSG00000120798.17,NR2C1,MSTRG.2926.1,4.22,FALSE,52768,3794.76923076923,-1.16819259365676,0.7162754749579341,0.6422764227642277,0.35123367198838895,0.4045253863134658,246,1378,1812,239,8987,14,27,2,8,0,1,0
ENSG00000117899.11,MESD,MSTRG.4222.2,14.0833333333333,FALSE,14068,4934,-1.38090886042629,0.7763344490207907,0.7142857142857143,0.4591866166714739,0.5163120567375886,28,3467,705,241,7396,3,5,0,23,2,1,1
ENSG00000135749.20,PCNX2,MSTRG.1271.5,3.61,FALSE,151799,12230.0833333333,0.505348491742966,0.7495396380291185,0.5391014975041597,0.44492544492544495,0.498303647158609,601,2079,2358,266,64065,13,26,4,15,1,0,1
ENSG00000278845.5,MRPL45,MSTRG.5305.1,14.6766666666667,FALSE,25894,3498.71428571429,-1.97719871643971,0.7609710050617613,0.5625,0.4592274678111588,0.46688382193268185,16,466,921,82,12055,8,10,0,7,0,0,0
ENSG00000141644.19,MBD1,MSTRG.5999.3,7.02666666666667,FALSE,12517,604.3125,-1.46084914178637,0.8131840574315398,0.6746031746031746,0.47898230088495575,0.6089108910891089,126,904,1818,101,2678,17,14,0,7,1,0,0
ENSG00000119596.18,YLPM1,MSTRG.3725.3,17.8166666666667,FALSE,96125,5036.23529411765,-1.3712315753545,0.769001567684672,0.7318435754189944,0.45272416320547276,0.506974506974507,179,4093,6237,1052,34079,18,44,0,47,4,0,0
ENSG00000129691.16,ASH2L,MSTRG.12319.2,2.72,FALSE,33950,2082.2,-1.23602727440147,0.7869104784562485,0.5782312925170068,0.4083457526080477,0.4735202492211838,441,671,1605,347,7141,16,18,2,9,3,0,1
ENSG00000081913.14,PHLPP1,MSTRG.6029.1,13.13,FALSE,264893,16162.125,-0.665178101416614,0.7546065549537377,0.7062937062937062,0.405189620758483,0.5898331393092744,143,1002,5154,1719,112775,17,50,0,11,8,0,4
ENSG00000151923.18,TIAL1,MSTRG.1813.5,16.7066666666667,TRUE,21608,1624.33333333333,-1.51261688286577,0.7244160859241823,0.6035353535353535,0.31297709923664124,0.4303201506591337,792,262,1062,577,7729,13,18,5,2,2,7,0
ENSG00000187147.19,RNF220,MSTRG.393.4,3.51,TRUE,19756,1769,-1.45859951668093,0.8225029691214469,0.7483443708609272,0.5421940928270043,0.5661764705882353,302,948,816,245,8535,11,7,3,6,1,0,2
ENSG00000143776.20,CDC42BPA,MSTRG.1223.2,2.17,FALSE,328628,8823.61111111111,-2.018599225075,0.7256640901445407,0.5312977099236641,0.43970020440608676,0.41633428300094966,1310,4403,5265,1488,62849,37,54,10,39,1,2,11
ENSG00000146592.17,CREB5,MSTRG.11636.2,4.58333333333333,FALSE,2190,472,0.0152858934427431,0.6618630852695525,0,0.49348534201954397,0.7177914110429447,1,1228,489,56,472,2,0,0,9,6,0,3
ENSG00000119547.6,ONECUT2,MSTRG.6012.1,4.99333333333333,FALSE,55076,39492,-0.678263239846114,0.8111192272382497,0.7058823529411765,0.38897002573197026,0.6338383838383839,17,14379,1188,918,39492,2,16,0,142,0,0,2
ENSG00000142864.15,SERBP1,MSTRG.520.1,31.7333333333333,FALSE,21918,2273.14285714286,-2.14628876736351,0.7581617322472575,0.696078431372549,0.3483693350275307,0.5160744500846024,102,4722,1182,415,4669,8,13,0,38,1,0,2
ENSG00000122126.18,OCRL,MSTRG.13555.2,5.06333333333333,FALSE,52297,2146.13636363636,-2.06308369797431,0.7695073648738614,0.7277777777777777,0.431758530183727,0.4583333333333333,180,2286,2616,219,8723,23,25,1,23,0,1,2
ENSG00000003402.21,CFLAR,MSTRG.7743.4,1.63666666666667,FALSE,51404,7761.66666666667,-0.520157119573149,0.813213061916898,0.5273159144893111,0.4977058029689609,0.501412429378531,421,3705,708,207,15564,7,2,6,26,1,1,3
ENSG00000143815.15,LBR,MSTRG.1203.1,59.1233333333333,FALSE,26537,1753,-2.15202082292726,0.7376048821845218,0.6262626262626263,0.3042754025541366,0.44101731601731603,99,1801,1848,85,3864,14,13,1,17,0,0,0
ENSG00000109133.14,TMEM33,MSTRG.9543.1,2.49,FALSE,25623,2596.42857142857,-1.56039205698514,0.6865194337923028,0.6262626262626263,0.3416158536585366,0.41594202898550725,198,6560,690,126,4684,8,5,2,58,0,1,0
ENSG00000001460.18,STPG1,MSTRG.200.1,2.95,FALSE,56683,6757.25,-0.651536771781637,0.8293167214876183,0.47888513513513514,0.5363805970149254,0.6124661246612466,1184,1072,369,109,12217,9,2,8,12,0,1,0
ENSG00000116809.12,ZBTB17,MSTRG.128.1,5.32,FALSE,34233,2100.86666666667,-0.480014437822345,0.848353531999291,0.625,0.48,0.6264510779436152,208,100,2412,119,24541,16,19,2,1,2,0,0
ENSG00000187109.15,NAP1L1,MSTRG.2884.3,30.8633333333333,FALSE,38721,2495.85714285714,-2.75968350428803,0.7561836374244523,0.6576923076923077,0.3218096457533077,0.391156462585034,260,2343,1176,240,10327,15,10,0,27,0,1,0
ENSG00000023228.14,NDUFS1,MSTRG.7772.4,4.97,TRUE,44702,1786.47368421053,-1.35844282307846,0.729554923664134,0.5846994535519126,0.4035986653956149,0.45054945054945056,183,8392,2184,179,5658,20,20,3,75,1,0,6
ENSG00000161277.11,THAP8,MSTRG.6504.1,5.06666666666667,TRUE,39856,2064.4375,-1.75058549994524,0.8175132475125857,0.5866740392590545,0.5159846547314578,0.6204379562043796,3617,1564,1644,101,14212,17,13,23,23,3,7,2
ENSG00000167900.12,TK1,MSTRG.5694.1,42.62,FALSE,13039,1921.83333333333,-2.23130294006226,0.8703260604188818,0.6829268292682927,0.6,0.6028368794326241,123,680,705,189,6970,7,5,0,5,1,0,1
ENSG00000249115.9,HAUS5,MSTRG.6489.1,27.8833333333333,FALSE,12423,460.944444444444,-2.38386844886015,0.8073718521429419,0.6770833333333334,0.46810463515374023,0.6439762290653701,96,2179,1851,143,2273,19,10,0,18,0,0,1
ENSG00000123200.17,ZC3H13,MSTRG.3284.1,8.84333333333333,FALSE,98282,5014.33333333333,-1.39528974888914,0.7666001546674741,0.6193181818181818,0.3230653643876784,0.45149700598802395,352,2662,5010,343,21606,19,34,3,32,4,1,0
ENSG00000101210.14,EEF1A2,MSTRG.8200.1,35.8333333333333,FALSE,10866,1328.14285714286,-3.50438845557426,0.8638469344789089,0.7010309278350515,0.9125,0.6206896551724138,97,80,1392,26,2401,8,14,0,1,2,0,2
ENSG00000121057.13,AKAP1,MSTRG.5521.1,25.69,FALSE,36091,3219,-1.15701561374385,0.7876432183236562,0.727810650887574,0.39509803921568626,0.5619469026548672,169,1020,2712,145,20042,11,19,0,12,4,0,0
ENSG00000198157.11,HMGN5,MSTRG.13453.1,4.94666666666667,FALSE,7607,1210.4,-2.6335812515168,0.7705728925502159,0.42142857142857143,0.254416961130742,0.3792697290930506,140,566,849,155,2090,6,0,3,5,0,0,0
ENSG00000140479.18,PCSK6,MSTRG.4317.2,3.09,FALSE,186791,8652.38095238095,-4.06868924704591,0.8211977187712994,0.735144312393888,0.47946561108362196,0.5654977831519549,589,2021,2481,404,45713,22,24,3,21,0,3,5
ENSG00000196670.14,ZFP62,MSTRG.10486.1,3.08666666666667,FALSE,15121,9034,0.0187920604384533,0.7991505553783398,0.5664429530201343,0.44156318480642803,0.4450844854070661,745,2738,2604,647,9034,2,15,6,21,0,3,0
ENSG00000184508.12,HDDC3,MSTRG.4281.1,9.66,FALSE,2602,242,-1.46638202639188,0.8192805713422686,0.8275862068965517,0.5447589900535578,0.6111111111111112,29,1307,540,141,318,4,9,0,14,0,0,2
ENSG00000188493.15,ACTMAP,MSTRG.6606.9,1.61666666666667,FALSE,9617,1596,-1.02636120356599,0.813250636455749,0.516320474777448,0.5381679389312977,0.6332320162107397,674,1572,987,997,4797,5,6,13,16,3,1,1
ENSG00000070501.12,POLB,MSTRG.12342.2,4.35666666666667,TRUE,33315,2673.58333333333,-2.33606197514739,0.760587760223408,0.4635514018691589,0.36423841059602646,0.42124542124542125,535,151,546,192,6572,13,3,3,2,0,0,0
ENSG00000167323.13,STIM1,MSTRG.1911.1,11.39,FALSE,237545,21224.5454545455,-2.07982850313133,0.8405599367785346,0.6935749588138386,0.5170212765957447,0.5558794946550049,607,1410,2058,746,111142,12,26,4,10,1,2,4
ENSG00000134247.10,PTGFRN,MSTRG.708.1,27.3733333333333,FALSE,80337,9265.5,-2.08946097126258,0.8153779712610919,0.7379679144385026,0.46249261665682223,0.5738636363636364,187,3386,2640,236,31462,9,32,1,37,1,1,2
ENSG00000114416.19,FXR1,MSTRG.9331.1,10.4033333333333,FALSE,66875,4122.2,-1.65079918631093,0.7314209909477785,0.5625,0.3473282442748092,0.4265432098765432,16,3406,1620,67,20597,16,14,0,31,0,0,1
ENSG00000123989.15,CHPF,MSTRG.7824.1,11.9666666666667,FALSE,4856,609.333333333333,-1.8777162811018,0.8219823162033415,0.7749077490774908,0.6433566433566433,0.6713917525773195,271,429,2328,585,1035,4,23,1,1,2,2,1
ENSG00000213246.7,SUPT4H1,MSTRG.5528.1,32.8733333333333,FALSE,7024,1384,-1.91734297938318,0.7638855564683344,0.5454545454545454,0.46348314606741575,0.5056497175141242,66,1068,354,135,3817,5,4,0,9,0,0,1
ENSG00000006695.12,COX10,MSTRG.5127.1,8.82333333333333,FALSE,139171,22712.6666666667,-0.789492743652006,0.7668080169651128,0.6767676767676768,0.476775956284153,0.5397897897897898,99,1464,1332,142,57634,7,9,0,11,1,0,1
ENSG00000182473.22,EXOC7,MSTRG.5673.2,16.3966666666667,FALSE,22772,1063.70588235294,-1.65794214094239,0.8637746247208296,0.7157894736842105,0.5915653495440729,0.5591233435270132,95,2632,1962,155,5093,18,23,0,15,1,0,1
ENSG00000258653.3,ENSG00000258653,MSTRG.3719.2,1.28666666666667,TRUE,80526,3847.95,-2.51576258722957,0.744780717999636,0.42670759785111284,0.3978234582829504,0.4815588030619346,1303,827,1437,101,13365,21,12,15,8,0,1,1
ENSG00000113456.20,RAD1,MSTRG.9942.2,5.72666666666667,FALSE,10310,1146.6,-0.441469262693498,0.7348615443190816,0.6547085201793722,0.3840228245363766,0.4004711425206125,223,3505,849,154,2197,6,12,0,25,0,0,1
ENSG00000096070.19,BRPF3,MSTRG.10832.2,3.69333333333333,FALSE,13722,2267.6,-0.713956918879008,0.8254171113520041,0.8263157894736842,0.536741214057508,0.5406698564593302,190,313,1881,164,3326,6,16,1,3,3,0,0
ENSG00000106263.19,EIF3B,MSTRG.11528.4,34.24,FALSE,25919,1272.38888888889,-2.47353951079803,0.8034273127381205,0.7684210526315789,0.5903361344537815,0.5537832310838445,95,476,2445,594,5289,19,15,0,3,2,0,1
ENSG00000152061.24,RABGAP1L,MSTRG.1010.1,3.81666666666667,FALSE,195139,23569.5,-1.38380534406926,0.7754427999530614,0.4723926380368098,0.35651026945543624,0.4806828391734052,163,5307,1113,331,145496,9,8,1,48,0,1,0
ENSG00000101412.13,E2F1,MSTRG.8046.1,14.4366666666667,FALSE,10909,1369.83333333333,-1.38388164707976,0.8086644411664515,0.8264462809917356,0.5593625498007968,0.6514459665144596,121,1255,1314,382,5587,7,15,0,7,1,0,2
